INSTRUMENT,TIMEFRAME,POSSIBLE_BUY_TRADES,POSSIBLE_SELL_TRADES,TOTAL_BUY_TRADES,TOTAL_SELL_TRADES,PROFITABLE_BUY_TRADES,PROFITABLE_SELL_TRADES,TOTAL_PROFIT,AVG_PROFIT,PERC_PROFITABLE,PERC_TRADES_TAKEN,SHARPE_RATIO,DRAWDOWN,MAX_DRAWDOWN,CCI,CCII,ADX_SIMPLE,ADX_LOOKBACK,RSI_RANGE,CLOSE_ON_CONFLICT,TRAILING_STOP,1ATR_STOP,FIB_TP
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,False,False,False,True,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,False,False,True,False,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,False,False,False,False,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,False,False,True,False,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,False,False,False,True,True,1.0
GBPUSD,60,8,37,5,27,1,16,-6.072200000085957,-0.19,0.53,0.71,-0.6616258461663647,4.265532967226647,11.620479990083311,False,True,True,True,False,True,False,True,1.0
GBPUSD,60,8,37,5,27,1,16,-6.072200000085957,-0.19,0.53,0.71,-0.6616258461663647,4.265532967226647,11.620479990083311,False,True,False,True,False,False,False,True,1.0
GBPUSD,60,8,37,5,27,1,16,-6.072200000085957,-0.19,0.53,0.71,-0.6616258461663647,4.265532967226647,11.620479990083311,False,True,False,True,False,True,False,True,1.0
GBPUSD,60,8,37,5,27,1,16,-6.072200000085957,-0.19,0.53,0.71,-0.6616258461663647,4.265532967226647,11.620479990083311,False,True,True,False,False,False,False,True,1.0
GBPUSD,60,8,37,5,27,1,16,-6.072200000085957,-0.19,0.53,0.71,-0.6616258461663647,4.265532967226647,11.620479990083311,False,True,True,False,False,True,False,True,1.0
GBPUSD,60,8,37,5,27,1,16,-6.072200000085957,-0.19,0.53,0.71,-0.6616258461663647,4.265532967226647,11.620479990083311,False,True,True,True,False,False,False,True,1.0
GBPUSD,60,112,95,54,57,21,36,-113.31979999997,-1.02,0.51,0.54,-0.08772895449472351,14.076532188744038,20.44320275932088,True,True,True,False,True,True,False,True,1.0
GBPUSD,60,112,95,54,57,21,36,-113.31979999997,-1.02,0.51,0.54,-0.08772895449472351,14.076532188744038,20.44320275932088,True,True,True,True,True,True,False,True,1.0
GBPUSD,60,112,95,54,57,21,36,-113.31979999997,-1.02,0.51,0.54,-0.08772895449472351,14.076532188744038,20.44320275932088,True,True,False,True,True,True,False,True,1.0
GBPUSD,60,8,37,8,26,2,9,-141.4388000000264,-4.16,0.32,0.76,-0.38572810167701166,3.509642344856261,8.217562754748071,False,True,True,True,False,False,True,False,1.0
GBPUSD,60,8,37,8,26,2,9,-141.4388000000264,-4.16,0.32,0.76,-0.38572810167701166,3.509642344856261,8.217562754748071,False,True,True,False,False,True,True,False,1.0
GBPUSD,60,8,37,8,26,2,9,-141.4388000000264,-4.16,0.32,0.76,-0.38572810167701166,3.509642344856261,8.217562754748071,False,True,True,False,False,False,True,False,1.0
GBPUSD,60,8,37,8,26,2,9,-141.4388000000264,-4.16,0.32,0.76,-0.38572810167701166,3.509642344856261,8.217562754748071,False,True,True,True,False,True,True,False,1.0
GBPUSD,60,8,37,8,26,2,9,-141.4388000000264,-4.16,0.32,0.76,-0.38572810167701166,3.509642344856261,8.217562754748071,False,True,False,True,False,True,True,False,1.0
GBPUSD,60,8,37,8,26,2,9,-141.4388000000264,-4.16,0.32,0.76,-0.38572810167701166,3.509642344856261,8.217562754748071,False,True,False,True,False,False,True,False,1.0
GBPUSD,60,112,95,65,67,25,31,-170.3400999999828,-1.29,0.42,0.64,-0.565848734190082,9.234932038803896,14.497385589350879,True,True,False,False,True,False,True,True,1.0
GBPUSD,60,8,37,6,30,2,13,-181.76220000004787,-5.05,0.42,0.8,-0.5530894394729199,5.382085120562909,22.252575188025663,False,True,False,False,False,True,False,False,1.0
